ano_calendario,idade,coorte_nascimento,qx_projetado,improvement_anual_pct,improvement_acumulado_pct,modelo_origem
2049,49,2000,0.0016517,3.2607,60.4741,Baseline
2049,50,1999,0.0016973,3.4242,62.3021,Baseline
2049,51,1998,0.0021549,2.8643,55.679,Baseline
2049,52,1997,0.0017467,3.8583,66.7699,Baseline
2049,53,1996,0.0021144,3.4697,62.7966,Baseline
2049,54,1995,0.0026914,2.9024,56.1627,Baseline
2049,55,1994,0.0023418,3.6442,64.6347,Baseline
2049,56,1993,0.0023459,3.8914,67.0893,Baseline
2049,57,1992,0.0033869,2.8722,55.78,Baseline
2049,58,1991,0.0033687,3.1367,59.0301,Baseline
2049,59,1990,0.0043624,2.488,50.6117,Baseline
2049,60,1989,0.0042325,2.8512,55.5117,Baseline
2049,61,1988,0.0040917,3.2425,60.2655,Baseline
2049,62,1987,0.0041354,3.4988,63.1096,Baseline
2049,63,1986,0.005274,2.97,57.0098,Baseline
2049,64,1985,0.0047162,3.6769,64.9691,Baseline
2049,65,1984,0.0046651,4.0283,68.3764,Baseline
2049,66,1983,0.0049642,4.1096,69.1181,Baseline
2049,67,1982,0.0056131,3.9521,67.6655,Baseline
2049,68,1981,0.0052005,4.444,71.9959,Baseline
2049,69,1980,0.0060442,4.1377,69.3705,Baseline
2049,70,1979,0.0078779,3.4299,62.365,Baseline
2050,20,2030,0.0003414,4.6006,74.4837,Baseline
2050,21,2029,0.0004009,4.2294,71.4419,Baseline
2050,22,2028,0.0004121,4.2254,71.4071,Baseline
2050,23,2027,0.0002966,5.3688,79.8166,Baseline
2050,24,2026,0.0004671,3.9371,68.8028,Baseline
2050,25,2025,0.0004272,4.2998,72.0442,Baseline
2050,26,2024,0.0003196,5.3194,79.5085,Baseline
2050,27,2023,0.0003232,5.3397,79.6358,Baseline
2050,28,2022,0.0005012,3.9398,68.8285,Baseline
2050,29,2021,0.000423,4.5297,73.9274,Baseline
2050,30,2020,0.0005291,3.8136,67.6187,Baseline
2050,31,2019,0.0003333,5.3622,79.7756,Baseline
2050,32,2018,0.0004215,4.6357,74.7543,Baseline
2050,33,2017,0.0003777,5.0615,77.8271,Baseline
2050,34,2016,0.0004717,4.4242,73.0791,Baseline
2050,35,2015,0.0004612,4.6191,74.6266,Baseline
2050,36,2014,0.0006488,3.6372,65.8513,Baseline
2050,37,2013,0.0006384,3.8584,68.0534,Baseline
2050,38,2012,0.0005851,4.3298,72.2971,Baseline
2050,39,2011,0.0005865,4.5153,73.8136,Baseline
2050,40,2010,0.0005906,4.6913,75.1775,Baseline
2050,41,2009,0.0006369,4.6425,74.8065,Baseline
2050,42,2008,0.0009365,3.5673,65.1262,Baseline
2050,43,2007,0.0008238,4.189,71.0906,Baseline
2050,44,2006,0.001368,2.6969,54.7445,Baseline
2050,45,2005,0.0015718,2.4299,51.001,Baseline
2050,46,2004,0.001459,2.8852,57.2165,Baseline
2050,47,2003,0.0013581,3.3388,62.6479,Baseline
2050,48,2002,0.0013319,3.6291,65.768,Baseline
2050,49,2001,0.0016396,3.1745,60.7626,Baseline
2050,50,2000,0.001683,3.3363,62.6195,Baseline
2050,51,1999,0.0021469,2.7794,55.8434,Baseline
2050,52,1998,0.0017253,3.7686,67.1766,Baseline
2050,53,1997,0.0020951,3.3826,63.1362,Baseline
2050,54,1996,0.002679,2.8192,56.3652,Baseline
2050,55,1995,0.0023153,3.5587,65.0353,Baseline
2050,56,1994,0.0023141,3.8052,67.5365,Baseline
2050,57,1993,0.00337,2.7913,56.0007,Baseline
2050,58,1992,0.0033437,3.0551,59.3345,Baseline
2050,59,1991,0.0043543,2.4095,50.7035,Baseline
2050,60,1990,0.004208,2.7738,55.7702,Baseline
2050,61,1989,0.004055,3.1626,60.6219,Baseline
2050,62,1988,0.0040887,3.4181,63.5268,Baseline
2050,63,1987,0.0052399,2.8908,57.2879,Baseline
2050,64,1986,0.0046579,3.5938,65.4024,Baseline
2050,65,1985,0.0045945,3.9426,68.8549,Baseline
2050,66,1984,0.0048854,4.0238,69.6088,Baseline
2050,67,1983,0.0055306,3.8675,68.1405,Baseline
2050,68,1982,0.0050948,4.3618,72.5646,Baseline
2050,69,1981,0.0059323,4.0597,69.9375,Baseline
2050,70,1980,0.0077716,3.3589,62.8727,Baseline
2051,20,2031,0.0003393,4.4699,74.6363,Baseline
2051,21,2030,0.0004009,4.0914,71.4419,Baseline
2051,22,2029,0.0004121,4.0875,71.4071,Baseline
2051,23,2028,0.0002932,5.2311,80.0487,Baseline
2051,24,2027,0.0004671,3.8084,68.8028,Baseline
2051,25,2026,0.0004269,4.1615,72.0618,Baseline
2051,26,2025,0.0003159,5.1839,79.748,Baseline
2051,27,2024,0.0003196,5.201,79.8576,Baseline
2051,28,2023,0.0005012,3.811,68.8285,Baseline
2051,29,2022,0.0004206,4.3996,74.0705,Baseline
2051,30,2021,0.0005289,3.6901,67.6307,Baseline
2051,31,2020,0.0003283,5.2361,80.0802,Baseline
2051,32,2019,0.0004166,4.5215,75.0446,Baseline
2051,33,2018,0.0003722,4.9431,78.1472,Baseline
2051,34,2017,0.0004664,4.316,73.3814,Baseline
2051,35,2016,0.000455,4.5115,74.9659,Baseline
2051,36,2015,0.0006447,3.5382,66.0637,Baseline
2051,37,2014,0.0006338,3.7551,68.2805,Baseline
2051,38,2013,0.0005778,4.2288,72.6445,Baseline
2051,39,2012,0.000578,4.4143,74.1902,Baseline
2051,40,2011,0.0005808,4.5917,75.5889,Baseline
2051,41,2010,0.0006266,4.5433,75.2152,Baseline
2051,42,2009,0.0009297,3.4738,65.3773,Baseline
2051,43,2008,0.0008131,4.0941,71.4658,Baseline
2051,44,2007,0.0013669,2.6106,54.778,Baseline
2051,45,2006,0.0015718,2.3499,51.001,Baseline
2051,46,2005,0.0014551,2.799,57.3299,Baseline
2051,47,2004,0.0013472,3.2554,62.9493,Baseline
2051,48,2003,0.0013168,3.5468,66.1549,Baseline
2051,49,2002,0.0016276,3.094,61.0491,Baseline
2051,50,2001,0.0016688,3.2541,62.9342,Baseline
2051,51,2000,0.0021389,2.7,56.0072,Baseline
2051,52,1999,0.0017042,3.6849,67.5784,Baseline
2051,53,1998,0.0020759,3.3013,63.4728,Baseline
2051,54,1997,0.0026666,2.7415,56.5668,Baseline
2051,55,1996,0.0022891,3.4788,65.4315,Baseline
2051,56,1995,0.0022826,3.7247,67.9777,Baseline
2051,57,1994,0.0033532,2.7158,56.2202,Baseline
2051,58,1993,0.0033189,2.9789,59.6366,Baseline
2051,59,1992,0.0043462,2.3362,50.7952,Baseline
2051,60,1991,0.0041835,2.7015,56.0272,Baseline
2051,61,1990,0.0040186,3.0879,60.9751,Baseline
2051,62,1989,0.0040424,3.3427,63.9393,Baseline
2051,63,1988,0.005206,2.8168,57.5643,Baseline
2051,64,1987,0.0046003,3.5161,65.8304,Baseline
2051,65,1986,0.004525,3.8626,69.3261,Baseline
2051,66,1985,0.0048077,3.9436,70.0917,Baseline
2051,67,1984,0.0054494,3.7885,68.6086,Baseline
2051,68,1983,0.0049914,4.285,73.1218,Baseline
2051,69,1982,0.0058225,3.9869,70.4939,Baseline
2051,70,1981,0.0076667,3.2926,63.3735,Baseline
